Hidden Layers,Learning Rate,Batch Size,Optimizer,Batch Norm,Weight Decay,Dropout,Train Loss,Val Loss,Val Accuracy,Val Recall,Val F1,Time Taken Test,Time Taken CV,Train Losses CV,Val Losses CV
"[128, 64, 32, 10]",0.001,128,Adam,False,0.001,"[0.0, 0.4, 0.4, 0.0]",1.5248782625087602,2.170139920386122,0.3384,0.3388960109390897,0.3232557629865752,51.45085072517395,6.447773694992065,"[1.67275583 1.52075235 1.50314249 1.47357703 1.54788298 1.51205319
 1.49379935 1.52927255 1.45386848 1.50648936 1.49733155 1.55093414
 1.53719579 1.49400839 1.52487826]","[2.15965869 2.10506211 2.10896145 2.11740595 2.03393873 2.0931027
 2.09072119 2.04396453 2.05327654 2.08148911 2.07894092 2.10039308
 2.06733663 2.13118866 2.17013992]"
"[128, 64, 32, 10]",0.001,128,Adam,True,0.0,"[0.0, 0.0, 0.0, 0.0]",0.30220858260502875,3.4279034833208932,0.292,0.2918048322810246,0.291945345100984,33.371052980422974,6.442403078079224,"[0.49420515 0.29272835 0.30614282 0.29784119 0.29049308 0.32750385
 0.30663042 0.33451865 0.33685819 0.30312867 0.30220858]","[2.8977871  2.96753829 3.07215736 3.14531226 3.17805309 3.2115255
 3.30382365 3.17102212 3.18997886 3.33661869 3.42790348]"
"[128, 64, 32, 10]",0.001,128,Adam,True,0.0,"[0.0, 0.0, 0.0, 0.0]",0.3279253181136697,3.370595500831421,0.2957,0.2954721949385401,0.2949917301708665,33.371052980422974,6.4745447635650635,"[0.50958558 0.29517038 0.27593455 0.28314856 0.3085532  0.28549862
 0.29948065 0.31248738 0.31626938 0.35707607 0.32792532]","[2.9513938  3.07680287 3.11097954 3.11174037 3.16690422 3.21479098
 3.34397383 3.17832739 3.30315271 3.31547501 3.3705955 ]"
"[128, 64, 32, 10]",0.001,128,Adam,True,0.0,"[0.0, 0.0, 0.0, 0.0]",0.34748950497478115,3.2787460586875152,0.2956,0.2963012685670855,0.29589111114198896,33.371052980422974,7.036935567855835,"[0.48401826 0.3124775  0.26162018 0.28904096 0.2992963  0.34110904
 0.32053398 0.31228672 0.28946399 0.30342225 0.35282778 0.3474895 ]","[2.90484479 2.89147637 3.08880833 3.21639454 3.18524835 3.1677941
 3.33869835 3.20247657 3.38965482 3.33714676 3.41664843 3.27874606]"
"[128, 64, 32, 10]",0.001,128,Adam,True,0.0,"[0.0, 0.0, 0.0, 0.0]",0.31175947044873914,3.300160852238954,0.3053,0.30550738523987486,0.30532428359735564,33.371052980422974,6.384775161743164,"[0.47237758 0.29591371 0.26373319 0.30651974 0.34667425 0.33326164
 0.31542635 0.33511212 0.33529369 0.29222911 0.31175947]","[2.90460144 3.09050806 3.05757685 3.17586742 3.14738751 3.24400659
 3.35865674 3.30820392 3.25729384 3.38944788 3.30016085]"
"[128, 64, 32, 10]",0.001,128,Adam,True,0.0,"[0.0, 0.0, 0.0, 0.0]",0.3375610958444741,3.4033179277720222,0.2981,0.2973809716205216,0.2941468438671949,33.371052980422974,6.773885250091553,"[0.4824162  0.31601769 0.30014938 0.32224057 0.29121631 0.32277864
 0.32220605 0.3189456  0.33513873 0.30656338 0.3375611 ]","[2.82808441 3.0321528  3.08291753 3.15051743 3.21278465 3.15812602
 3.27176262 3.24555296 3.34239411 3.29807856 3.40331793]"
"[128, 64, 32, 10]",0.001,128,Adam,True,0.0,"[0.0, 0.2, 0.2, 0.0]",0.9830611878952388,2.662128114085486,0.3164,0.3171604416354878,0.31402424699748277,55.69178295135498,7.884793519973755,"[1.12751766 0.93524356 0.85827172 0.86304248 0.83823941 0.85889884
 0.84499651 0.88845513 0.97375856 0.94078609 0.95584183 0.94422905
 0.98306119]","[2.5630057  2.59290999 2.55988419 2.58545237 2.69506886 2.68175154
 2.78584064 2.74136274 2.72253468 2.74372586 2.79246199 2.68972727
 2.66212811]"
"[128, 64, 32, 10]",0.001,128,Adam,True,0.0,"[0.0, 0.2, 0.2, 0.0]",1.1347939750037288,2.7529231414130217,0.3162,0.3157602049459798,0.31837317149692906,55.69178295135498,15.945891380310059,"[1.09090684 0.93649247 0.8269204  0.84855353 0.79918813 0.85991455
 0.84240068 0.84418234 0.8724002  0.92136212 0.91594105 0.95594219
 0.92746024 0.99622452 1.06826877 1.00488796 1.04208875 1.09770796
 1.06492328 1.03546938 1.13479398]","[2.55126793 2.54023618 2.60826499 2.60377526 2.61401892 2.65402355
 2.66624838 2.64496857 2.64057214 2.60981668 2.51256905 2.60551609
 2.63084788 2.56595957 2.59435538 2.63067206 2.70994181 2.64548288
 2.72764433 2.67436696 2.75292314]"
"[128, 64, 32, 10]",0.001,128,Adam,True,0.0,"[0.0, 0.2, 0.2, 0.0]",0.9446953686585616,2.645462572127649,0.3287,0.32789034580199217,0.3246661051332964,55.69178295135498,12.791018009185791,"[1.1250675  0.93288604 0.85938535 0.84228304 0.9076948  0.93100435
 0.89286524 0.94362462 0.94173093 0.93545022 0.99782466 0.96642721
 0.94469537]","[2.6207306  2.59418508 2.55731083 2.5647683  2.55754163 2.5796514
 2.64009195 2.62883685 2.66600768 2.70149729 2.61890282 2.57852378
 2.64546257]"
"[128, 64, 32, 10]",0.001,128,Adam,True,0.0,"[0.0, 0.2, 0.2, 0.0]",0.9973721404528442,2.7560677709804855,0.2957,0.295381547830344,0.2947171976840178,55.69178295135498,7.026659965515137,"[1.12429632 0.93084938 0.8730062  0.85290936 0.87912772 0.87240239
 0.88463638 0.92087735 0.8849919  0.94165318 0.99737214]","[2.50103203 2.5974224  2.69938199 2.65865156 2.63079292 2.69196112
 2.6700883  2.71167342 2.76507692 2.72238465 2.75606777]"
"[128, 64, 32, 10]",0.001,128,Adam,True,0.0,"[0.0, 0.2, 0.2, 0.0]",1.1230397594665393,2.597371393568482,0.3258,0.3257640203620218,0.32478386122986186,55.69178295135498,11.742795705795288,"[1.08549241 0.94140324 0.8809302  0.84618813 0.84547257 0.82193072
 0.89965224 0.90717732 1.00654824 0.99040055 1.02899036 1.07485227
 1.12811912 1.10275729 1.10564853 1.10798387 1.09322813 1.14783401
 1.12303976]","[2.59873557 2.58163566 2.56792462 2.6990401  2.70522186 2.74522661
 2.65357781 2.75600709 2.51608383 2.72778102 2.65465313 2.65573167
 2.56838283 2.60581897 2.59092402 2.54912782 2.59312578 2.63458694
 2.59737139]"
"[128, 64, 32, 10]",0.001,128,Adam,True,0.0,"[0.2, 0.3, 0.3, 0.2]",1.3462457403145334,2.2326631678952586,0.3252,0.3251021256481984,0.3251502468893008,37.67700552940369,7.489964008331299,"[1.72014801 1.44285751 1.3837501  1.33685976 1.36869345 1.27804682
 1.24604231 1.31511786 1.28251776 1.29927365 1.28869322 1.34624574]","[2.13595919 2.13466238 2.20636431 2.24473505 2.28156021 2.15362284
 2.24333804 2.2834707  2.21031072 2.19938467 2.21876938 2.23266317]"
"[128, 64, 32, 10]",0.001,128,Adam,True,0.0,"[0.2, 0.3, 0.3, 0.2]",1.4169081548326337,2.2476846133005637,0.3226,0.32160189223810864,0.3218925587195845,37.67700552940369,8.03372836112976,"[1.68542547 1.44648294 1.32094752 1.31927965 1.28297061 1.27919897
 1.23685448 1.2909123  1.24913957 1.28432296 1.28603679 1.41690815]","[2.19513007 2.18617643 2.21508515 2.21385708 2.19987101 2.2123545
 2.31046862 2.25916022 2.35159575 2.27280569 2.37706245 2.24768461]"
"[128, 64, 32, 10]",0.001,128,Adam,True,0.0,"[0.2, 0.3, 0.3, 0.2]",1.3896128635148064,2.2217121741226946,0.3288,0.32848846768803713,0.31221871424414804,37.67700552940369,7.48893928527832,"[1.7712858  1.49044436 1.38043398 1.30982795 1.34900047 1.31711845
 1.31872865 1.27931808 1.26581849 1.26834027 1.30782534 1.38961286]","[2.17377375 2.15405126 2.17462765 2.26623917 2.2427362  2.26292229
 2.1977994  2.30720907 2.30421822 2.22598481 2.27861054 2.22171217]"
"[128, 64, 32, 10]",0.001,128,Adam,True,0.0,"[0.2, 0.3, 0.3, 0.2]",1.2789410185735095,2.369672425917503,0.3192,0.31988463873810014,0.31761158045180726,37.67700552940369,6.79535174369812,"[1.75045999 1.47053753 1.41521453 1.33000327 1.28867634 1.26682116
 1.28003815 1.25584972 1.23765535 1.25561062 1.27894102]","[2.12203778 2.14005885 2.14567685 2.16825784 2.286851   2.19803331
 2.25185908 2.28549161 2.34027932 2.22869835 2.36967243]"
"[128, 64, 32, 10]",0.001,128,Adam,True,0.0,"[0.2, 0.3, 0.3, 0.2]",1.2787483265851876,2.287624401149412,0.3314,0.33092955814799774,0.32606305902971694,37.67700552940369,7.487782955169678,"[1.70512058 1.4952358  1.40551255 1.36304224 1.30872988 1.31488476
 1.22928302 1.22301566 1.3013751  1.272991   1.31166726 1.27874833]","[2.18526263 2.12570512 2.16122386 2.19934314 2.26728528 2.28010783
 2.25591839 2.27629376 2.20287112 2.21356626 2.2995347  2.2876244 ]"
"[128, 64, 32, 10]",0.001,128,Adam,True,0.0,"[0.0, 0.4, 0.4, 0.0]",1.4207750133377366,2.1754051130479333,0.3588,0.35877851654978365,0.3500284829686081,62.4970977306366,19.176536560058594,"[1.69033813 1.45678781 1.42870214 1.38937513 1.35319522 1.34627831
 1.34992187 1.39276061 1.35047988 1.3999667  1.45781566 1.43507058
 1.4133953  1.40685415 1.43663454 1.4471611  1.46489174 1.47540804
 1.44181876 1.46072965 1.40879716 1.41286073 1.41479049 1.48193923
 1.45109039 1.41381494 1.43965617 1.41262177 1.41742941 1.48420665
 1.45443404 1.42077501]","[2.2588542  2.24367477 2.20483748 2.23498214 2.22191237 2.24499501
 2.21161897 2.20090886 2.16707797 2.17953053 2.16664345 2.25609809
 2.2269259  2.17410114 2.24611283 2.20568244 2.15087403 2.17381613
 2.19096559 2.22155196 2.21905408 2.14766215 2.15862013 2.16214454
 2.1803352  2.26804481 2.19286821 2.22420109 2.25046511 2.172202
 2.16794156 2.17540511]"
"[128, 64, 32, 10]",0.001,128,Adam,True,0.0,"[0.0, 0.4, 0.4, 0.0]",1.3973971901014393,2.21243617172745,0.331,0.3309048089127744,0.3308704467043833,62.4970977306366,7.520994424819946,"[1.65174561 1.4523959  1.36612094 1.34233187 1.34002657 1.31731181
 1.32318239 1.34444326 1.34785509 1.37509094 1.39774375 1.39739719]","[2.28387281 2.19438301 2.25159358 2.26831083 2.33210118 2.26621218
 2.33635525 2.20012934 2.25176073 2.28178479 2.28963396 2.21243617]"
"[128, 64, 32, 10]",0.001,128,Adam,True,0.0,"[0.0, 0.4, 0.4, 0.0]",1.3617701614253026,2.2125874769570775,0.3446,0.34597134178602157,0.33681494128529516,62.4970977306366,6.9044270515441895,"[1.69074889 1.44287942 1.40404162 1.33887822 1.34081618 1.33968816
 1.34085719 1.32941521 1.33549398 1.3425027  1.36177016]","[2.18619913 2.19513174 2.21217733 2.20629995 2.26495967 2.2593097
 2.2228676  2.31011984 2.26109239 2.2235097  2.21258748]"
"[128, 64, 32, 10]",0.001,128,Adam,True,0.0,"[0.0, 0.4, 0.4, 0.0]",1.3933799145217725,2.214814980561195,0.3525,0.3524215189291718,0.343165609722751,62.4970977306366,20.7132830619812,"[1.6329004  1.45386032 1.35707438 1.32225023 1.34537456 1.3257627
 1.29503642 1.2993762  1.29011074 1.36739454 1.34534655 1.35886271
 1.35827204 1.35614564 1.37209478 1.41154659 1.31528727 1.37098495
 1.3403796  1.34828232 1.39527322 1.39897486 1.38645537 1.41965929
 1.42689359 1.44897827 1.37272281 1.41076472 1.47495563 1.35698715
 1.38836027 1.38251544 1.40095221 1.39337991]","[2.22257537 2.23914683 2.28533702 2.31111305 2.30432722 2.242778
 2.2586135  2.21247772 2.33266077 2.20607149 2.27913529 2.23654465
 2.28064262 2.33169163 2.28149833 2.18788669 2.23551112 2.32348199
 2.3544259  2.24524228 2.24887146 2.20896904 2.18027871 2.13465551
 2.26155635 2.19349513 2.23263374 2.19411698 2.17516276 2.20634989
 2.29530737 2.40179298 2.21359042 2.21481498]"
"[128, 64, 32, 10]",0.001,128,Adam,True,0.0,"[0.0, 0.4, 0.4, 0.0]",1.4821170966591877,2.2081359973687924,0.3337,0.33233374020766326,0.3276711165635544,62.4970977306366,7.810169458389282,"[1.62435222 1.49723749 1.40062738 1.34624407 1.33222511 1.34825653
 1.41187722 1.32829707 1.34519105 1.41836846 1.47106361 1.46172377
 1.4821171 ]","[2.28352566 2.28042812 2.19505561 2.22923104 2.2236329  2.22063143
 2.27590547 2.27313221 2.25857465 2.33562107 2.26514382 2.1987884
 2.208136  ]"
"[128, 64, 32, 10]",0.001,128,Adam,True,0.0001,"[0.0, 0.0, 0.0, 0.0]",0.36235682910926936,3.362970104383616,0.2939,0.2944837843857019,0.29209083987571016,33.87387728691101,6.481535196304321,"[0.47285064 0.32013808 0.27674635 0.29554197 0.27166236 0.29677971
 0.29743101 0.30406242 0.28727247 0.35942509 0.36235683]","[2.82891505 2.96356893 3.12516712 3.18866199 3.23725071 3.22863994
 3.08223491 3.26725965 3.34328622 3.39180192 3.3629701 ]"
"[128, 64, 32, 10]",0.001,128,Adam,True,0.0001,"[0.0, 0.0, 0.0, 0.0]",0.39113258595995165,3.4089902836898704,0.3068,0.30575968703432566,0.3036907962367213,33.87387728691101,7.537575960159302,"[0.51069415 0.27764548 0.28134116 0.2764853  0.28573802 0.30875323
 0.30774661 0.31994918 0.32962202 0.30933805 0.34330358 0.33381152
 0.39113259]","[2.978245   3.08592414 2.96113501 3.22454947 3.30620189 3.23470377
 3.16215758 3.26419366 3.26533466 3.38666594 3.58912586 3.51905082
 3.40899028]"
"[128, 64, 32, 10]",0.001,128,Adam,True,0.0001,"[0.0, 0.0, 0.0, 0.0]",0.34977461955417705,3.541469665244804,0.2831,0.2830488866248989,0.28004823976976617,33.87387728691101,6.581460237503052,"[0.49167027 0.32803599 0.30633401 0.29595903 0.28489651 0.30443007
 0.31307096 0.31672781 0.29367932 0.30420733 0.34977462]","[2.92917711 3.1101813  3.11352254 3.32811052 3.14720253 3.1430029
 3.40124304 3.49089484 3.28256634 3.52153764 3.54146967]"
"[128, 64, 32, 10]",0.001,128,Adam,True,0.0001,"[0.0, 0.0, 0.0, 0.0]",0.32227425454372693,3.4774700257528464,0.2811,0.28110434747252344,0.2797206350171,33.87387728691101,6.370602130889893,"[0.47121242 0.31916138 0.32283291 0.32979438 0.30948187 0.3050183
 0.34685678 0.32145861 0.31872948 0.31883996 0.32227425]","[2.96931885 3.03779679 3.09694842 3.15846804 3.22735483 3.18017534
 3.24830266 3.23943363 3.47911989 3.33682994 3.47747003]"
"[128, 64, 32, 10]",0.001,128,Adam,True,0.0001,"[0.0, 0.0, 0.0, 0.0]",0.3335719316647464,3.3829933652193547,0.2851,0.28520165940926534,0.28561946826541795,33.87387728691101,6.630130052566528,"[0.47254356 0.30076901 0.30094121 0.26916865 0.27946145 0.31672622
 0.31331225 0.31349948 0.320386   0.33389719 0.33357193]","[2.91096597 2.94531761 3.14355784 3.21474732 3.12741103 3.20003471
 3.25438799 3.23818608 3.43726899 3.24705771 3.38299337]"
"[128, 64, 32, 10]",0.001,128,Adam,True,0.0001,"[0.0, 0.2, 0.2, 0.0]",0.9709321975232587,2.7097831807714474,0.3135,0.3146878128200191,0.30413415687667406,36.24436402320862,6.563302040100098,"[1.09246292 0.92674616 0.86270602 0.87563778 0.85622473 0.86514133
 0.86316205 0.90959759 0.86478102 0.90105283 0.9709322 ]","[2.51417949 2.58697005 2.5982545  2.63033693 2.63258587 2.57613982
 2.69288726 2.65450027 2.80523696 2.76801751 2.70978318]"
"[128, 64, 32, 10]",0.001,128,Adam,True,0.0001,"[0.0, 0.2, 0.2, 0.0]",1.042300183962243,2.711878369276401,0.305,0.3037907618005039,0.3023726267959407,36.24436402320862,6.627355575561523,"[1.12562725 0.90088523 0.89473751 0.89815141 0.87564196 0.87149046
 0.91868422 0.92550109 0.98784206 1.07595302 1.04230018]","[2.5209081  2.6951842  2.67855195 2.6512891  2.69086269 2.81425229
 2.76053439 2.79002613 2.78501909 2.72911187 2.71187837]"
"[128, 64, 32, 10]",0.001,128,Adam,True,0.0001,"[0.0, 0.2, 0.2, 0.0]",0.9610500976774089,2.7903509219837783,0.3052,0.3059677738352625,0.3021823801537095,36.24436402320862,6.841930150985718,"[1.1260645  0.92600004 0.87964151 0.89677509 0.86277609 0.87674601
 0.92894815 0.90710761 0.93225257 0.97924369 0.9610501 ]","[2.558364   2.61334767 2.67992366 2.7179667  2.70937576 2.64026807
 2.64279627 2.75482382 2.77283442 2.73577924 2.79035092]"
"[128, 64, 32, 10]",0.001,128,Adam,True,0.0001,"[0.0, 0.2, 0.2, 0.0]",1.0503819617790806,2.787839914504211,0.3121,0.31374436703260605,0.3012116974978068,36.24436402320862,8.356240034103394,"[1.13942622 0.91344459 0.87964154 0.87886357 0.85214636 0.90379286
 0.85279348 0.93387153 0.88713481 0.96567631 1.07975577 1.08814429
 1.09537253 1.05038196]","[2.51098538 2.59693656 2.55739806 2.50967579 2.67706184 2.70200426
 2.72400887 2.6822484  2.73622185 2.81807546 2.75826517 2.7416392
 2.63543526 2.78783991]"
"[128, 64, 32, 10]",0.001,128,Adam,True,0.0001,"[0.0, 0.2, 0.2, 0.0]",1.011773607057114,2.707481036129004,0.2968,0.29609252404444836,0.29307483487883335,36.24436402320862,7.575542688369751,"[1.15912543 0.92936047 0.85619136 0.87575493 0.86345062 0.81618268
 0.90886526 0.81802171 0.91334108 0.97201375 0.94673451 1.01177361]","[2.56271922 2.50498737 2.54870619 2.70375654 2.65406909 2.57773034
 2.58537504 2.73996785 2.71247147 2.69869978 2.66678852 2.70748104]"
"[128, 64, 32, 10]",0.001,128,Adam,True,0.0001,"[0.2, 0.3, 0.3, 0.2]",1.3170818007487217,2.240269299047959,0.3311,0.33141699436266864,0.3204447412261003,36.29469966888428,7.437729597091675,"[1.76797095 1.45655946 1.35726773 1.36872003 1.29583564 1.27685636
 1.23285776 1.3305153  1.33991439 1.27763433 1.32410148 1.3170818 ]","[2.16925152 2.15874242 2.18383608 2.24579617 2.21022618 2.28475943
 2.32451233 2.24030628 2.21828028 2.2319621  2.25138763 2.2402693 ]"
"[128, 64, 32, 10]",0.001,128,Adam,True,0.0001,"[0.2, 0.3, 0.3, 0.2]",1.3254589156988863,2.268794634180828,0.3232,0.3224931249691607,0.32196195603773675,36.29469966888428,7.4885711669921875,"[1.70081228 1.50947315 1.41608735 1.33216976 1.33022115 1.28882898
 1.33496074 1.2415989  1.28958271 1.23027903 1.33816642 1.32545892]","[2.17265264 2.12873504 2.1393732  2.21937952 2.21233758 2.37528329
 2.26963329 2.27993663 2.27117288 2.37426904 2.25127836 2.26879463]"
"[128, 64, 32, 10]",0.001,128,Adam,True,0.0001,"[0.2, 0.3, 0.3, 0.2]",1.28987587845376,2.325254364371607,0.3185,0.31911402677253,0.31598167164973506,36.29469966888428,6.759057521820068,"[1.71748803 1.4993224  1.39871899 1.3137846  1.29345331 1.27841577
 1.27881301 1.19061141 1.28026186 1.27955003 1.28987588]","[2.10498539 2.17615764 2.14871575 2.17945517 2.19850076 2.2536845
 2.22081743 2.32702417 2.29394913 2.33390846 2.32525436]"
"[128, 64, 32, 10]",0.001,128,Adam,True,0.0001,"[0.2, 0.3, 0.3, 0.2]",1.2637694828371178,2.2890775210185237,0.3472,0.3470728504781403,0.33826706744925333,36.29469966888428,6.826825380325317,"[1.72090838 1.47931178 1.292841   1.31703821 1.30710673 1.28271483
 1.25726356 1.26755054 1.23971906 1.33064226 1.26376948]","[2.1199943  2.14384064 2.2089488  2.28860361 2.23743337 2.20575305
 2.22346872 2.24390257 2.2371551  2.22344301 2.28907752]"
"[128, 64, 32, 10]",0.001,128,Adam,True,0.0001,"[0.2, 0.3, 0.3, 0.2]",1.3461385237168086,2.224249282423286,0.3384,0.33837648151403504,0.3358253583940818,36.29469966888428,7.494606018066406,"[1.70136646 1.45559549 1.3695317  1.25256571 1.27696428 1.31904673
 1.29443786 1.25989181 1.32266681 1.30346112 1.27552484 1.34613852]","[2.18835483 2.17781657 2.21859189 2.27205351 2.27137448 2.27368857
 2.24570292 2.24966662 2.26003023 2.25696605 2.27415023 2.22424928]"
"[128, 64, 32, 10]",0.001,128,Adam,True,0.0001,"[0.0, 0.4, 0.4, 0.0]",1.3992237946998696,2.1923350753580433,0.3587,0.3594744060618319,0.35447669356069744,58.98531675338745,14.91263461112976,"[1.70202264 1.47764181 1.39763579 1.3833266  1.32870734 1.34555713
 1.36568642 1.32087145 1.44855193 1.39955257 1.37862421 1.36293424
 1.37883803 1.31431724 1.37368157 1.39852976 1.41524583 1.44874245
 1.42276595 1.41351449 1.39998899 1.37659182 1.42016649 1.401648
 1.39922379]","[2.24597916 2.22446474 2.2323622  2.26591497 2.24954176 2.29976254
 2.28177385 2.35482528 2.2158719  2.26139191 2.24618555 2.20582981
 2.19415931 2.27827112 2.17708551 2.2595197  2.2395745  2.33472274
 2.28060454 2.29058431 2.25123418 2.20186361 2.22100249 2.28234687
 2.19233508]"
"[128, 64, 32, 10]",0.001,128,Adam,True,0.0001,"[0.0, 0.4, 0.4, 0.0]",1.4174650400532884,2.2225600986813197,0.3271,0.32632332736782615,0.32571441982666205,58.98531675338745,9.490516185760498,"[1.74741424 1.48552876 1.41385846 1.38040288 1.39121525 1.36243609
 1.36825552 1.3658292  1.38753727 1.42858223 1.41444285 1.42066965
 1.41013396 1.37766909 1.43028082 1.41746504]","[2.21676175 2.28320226 2.20195652 2.23328023 2.19878554 2.17147666
 2.22054666 2.21950175 2.23846009 2.22650555 2.21658939 2.18640587
 2.21728206 2.26516531 2.23277622 2.2225601 ]"
"[128, 64, 32, 10]",0.001,128,Adam,True,0.0001,"[0.0, 0.4, 0.4, 0.0]",1.3982902795804757,2.248022805996094,0.3281,0.32824715144908445,0.3238746344706145,58.98531675338745,7.154858827590942,"[1.70878182 1.52220499 1.39238243 1.35969713 1.34674807 1.36425922
 1.382064   1.33820096 1.39103253 1.35911467 1.36211395 1.39829028]","[2.24048493 2.21260191 2.27015988 2.21429891 2.27986763 2.25991041
 2.21903876 2.24706156 2.21242936 2.23532736 2.31364945 2.24802281]"
"[128, 64, 32, 10]",0.001,128,Adam,True,0.0001,"[0.0, 0.4, 0.4, 0.0]",1.3897101493240127,2.2095872563904573,0.3544,0.35421420282275073,0.35145610249330456,58.98531675338745,14.934335947036743,"[1.68146477 1.48291218 1.39799381 1.40344015 1.39688988 1.35086145
 1.36832562 1.4034192  1.36166499 1.34769199 1.40771833 1.38418298
 1.35618176 1.36858104 1.36414601 1.34740569 1.36715597 1.34511275
 1.36759601 1.37040383 1.34700019 1.37383463 1.3616779  1.34834348
 1.38971015]","[2.21690534 2.19316759 2.27204779 2.25359667 2.20257964 2.18634491
 2.22538909 2.23194232 2.17475372 2.17518995 2.15574833 2.13786028
 2.19369511 2.18930449 2.12531455 2.25490722 2.16226671 2.22994367
 2.22385763 2.24598192 2.23863866 2.19387477 2.22074374 2.2860187
 2.20958726]"
"[128, 64, 32, 10]",0.001,128,Adam,True,0.0001,"[0.0, 0.4, 0.4, 0.0]",1.4130650651718086,2.258504291127316,0.3514,0.3519668285133307,0.3517575128498743,58.98531675338745,12.206555604934692,"[1.69829118 1.49635152 1.41153077 1.41109449 1.34253288 1.38004757
 1.35428653 1.44499499 1.44621744 1.41717957 1.45081173 1.41369606
 1.37814083 1.34161463 1.30867957 1.39329036 1.37855277 1.42539767
 1.41135661 1.41306507]","[2.22196633 2.20310478 2.21787006 2.22113407 2.2516506  2.22614206
 2.26213989 2.17645038 2.20702991 2.17080939 2.19283397 2.22690072
 2.21084393 2.2299821  2.19464353 2.20453645 2.24473119 2.21950626
 2.26314104 2.25850429]"
"[128, 64, 32, 10]",0.001,128,Adam,True,0.001,"[0.0, 0.0, 0.0, 0.0]",0.3211976088268264,3.4378817744076224,0.2787,0.27924373243789086,0.2775151474051716,33.246227502822876,6.500148296356201,"[0.47426941 0.31996495 0.28770882 0.31020891 0.33770415 0.29843058
 0.30074268 0.31106441 0.33245215 0.34681132 0.32119761]","[2.83216841 3.07358242 3.04838666 3.1495419  3.04738684 3.2320848
 3.24808996 3.27409609 3.30951533 3.34738022 3.43788177]"
"[128, 64, 32, 10]",0.001,128,Adam,True,0.001,"[0.0, 0.0, 0.0, 0.0]",0.37388809920731475,3.2883574151743327,0.3022,0.302012842544584,0.30093343527820654,33.246227502822876,6.439643621444702,"[0.48084115 0.31626847 0.29072526 0.2848048  0.31672135 0.36125167
 0.33511145 0.31121702 0.2999523  0.32005146 0.3738881 ]","[2.92375959 3.0916447  3.17364247 3.16573128 3.07188062 3.0997668
 3.17334223 3.1898714  3.28939742 3.35470624 3.28835742]"
"[128, 64, 32, 10]",0.001,128,Adam,True,0.001,"[0.0, 0.0, 0.0, 0.0]",0.3171779580909298,3.3840015428532295,0.2789,0.27874688887401977,0.2763264662166738,33.246227502822876,6.339864730834961,"[0.48374804 0.31756063 0.28315516 0.26705788 0.31660209 0.29362872
 0.31935535 0.3267784  0.32939158 0.35275882 0.31717796]","[2.88998653 3.11978069 3.09813371 3.19300713 3.39860258 3.17609068
 3.2638424  3.23401231 3.36747342 3.36937072 3.38400154]"
"[128, 64, 32, 10]",0.001,128,Adam,True,0.001,"[0.0, 0.0, 0.0, 0.0]",0.333468821263396,3.3921919802952996,0.3019,0.30186251450661933,0.3014534392889595,33.246227502822876,7.243548393249512,"[0.5137067  0.280746   0.29053834 0.29354833 0.33339035 0.30859217
 0.29115626 0.31796844 0.3274398  0.32554143 0.36663712 0.33346882]","[2.96822216 2.95255773 3.14860565 3.07387827 3.20986006 3.20853931
 3.21149777 3.27234943 3.40435413 3.41930422 3.4478258  3.39219198]"
"[128, 64, 32, 10]",0.001,128,Adam,True,0.001,"[0.0, 0.0, 0.0, 0.0]",0.3329971664200414,3.3332248290771953,0.2988,0.29841355733978764,0.29659485927757145,33.246227502822876,6.362991094589233,"[0.49447265 0.29821859 0.28547598 0.2848675  0.2864666  0.26337641
 0.32916493 0.32023895 0.31139514 0.32092976 0.33299717]","[2.95102011 3.04244468 3.09525108 3.16414499 3.12932335 3.28730047
 3.18306545 3.19159525 3.16170196 3.23989278 3.33322483]"
"[128, 64, 32, 10]",0.001,128,Adam,True,0.001,"[0.0, 0.2, 0.2, 0.0]",0.9648336442222413,2.6624253862994474,0.3002,0.30063945119301594,0.2983906339353165,45.38299345970154,6.650304317474365,"[1.14687974 0.95472238 0.86701499 0.83109107 0.83567458 0.84646292
 0.89451204 0.95285804 0.96063816 1.02508877 0.96483364]","[2.49966504 2.51089708 2.57755922 2.66204068 2.7225985  2.63910881
 2.7707989  2.6771549  2.73430455 2.7478246  2.66242539]"
"[128, 64, 32, 10]",0.001,128,Adam,True,0.001,"[0.0, 0.2, 0.2, 0.0]",1.1912038164067038,2.653957260731838,0.3185,0.3182699960228796,0.3187981068459194,45.38299345970154,13.091443061828613,"[1.09815072 0.92737282 0.83423943 0.83791714 0.84193925 0.90742009
 0.90991155 0.95560287 0.9352448  0.99663488 1.13665302 1.11559575
 1.05274123 1.07687906 1.06102946 1.00416118 1.05072456 1.16062175
 1.03006774 1.09215223 1.16963018 1.19120382]","[2.59765453 2.58922239 2.59821935 2.66853669 2.67263677 2.65112204
 2.6915398  2.69747208 2.62622693 2.71885418 2.63515509 2.57069002
 2.7162154  2.65334583 2.64499633 2.6999674  2.73510081 2.68897855
 2.64607527 2.80193631 2.65833251 2.65395726]"
