Train Loss,Val Loss,Val Accuracy,Val Recall,Val F1,Learning Rate,Batch Size,Optimizer,Batch Norm,Weight Decay,Dropout,Hidden Layers,Time Taken Test,Time Taken CV,Train Losses CV,Val Losses CV
1.7131,2.6642,0.1931,0.1968,0.1407,0.01,16,,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",49.33820962905884,9.381395101547241,"[0.69390307 1.5222372  1.74563939 1.63934127 1.68943097 1.64967488
 1.61983704 1.71253035 1.68439865 1.72824548 1.75123214 1.70847155
 1.64138061 1.73131122 1.66585106 1.6373265  1.70538029 1.63642809
 1.65239351 1.63025717 1.71313567]","[3.2629555  3.07678981 2.38217664 2.72187137 2.52401056 2.78699448
 2.41424367 2.39552341 2.79028714 2.3810284  2.31366524 2.42047927
 2.42879755 2.41452383 2.51794022 2.70862653 2.35152007 2.77664704
 2.32305487 2.45516146 2.6642133 ]"
1.782,2.6295,0.2152,0.2114,0.1666,0.01,16,,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",49.33820962905884,9.426900863647461,"[0.6972819  1.44295144 1.48254612 1.55173401 1.52151775 1.61718909
 1.65816701 1.71677737 1.64978789 1.62098897 1.74728898 1.68592203
 1.59732284 1.60324175 1.6715613  1.7104091  1.69713335 1.65734743
 1.65928395 1.67723038 1.68196758 1.78197381]","[3.2256791  2.55622383 2.60034603 3.0161941  2.50810296 2.70383993
 2.50311529 2.61934324 2.73021364 2.69153277 2.49766861 2.40618916
 2.77818531 2.41275735 2.77234872 2.66897672 2.53394846 2.62040832
 2.48463277 2.6185726  2.69884174 2.62946894]"
1.6924,2.4162,0.1918,0.1939,0.1576,0.01,16,,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",49.33820962905884,6.831792593002319,"[0.543063   1.35535299 1.53188185 1.66774989 1.69149738 1.76877436
 1.74732708 1.74622933 1.65137102 1.66194906 1.65593482 1.63750431
 1.64580053 1.6917161  1.69969333 1.6923827 ]","[3.86323722 2.55385416 2.63251328 2.54647928 2.55836569 2.29606179
 2.63615311 2.4586742  2.50105105 2.45304654 2.398309   2.88076247
 2.55328445 2.4125746  2.49374088 2.41618774]"
1.6291,2.4775,0.2146,0.2164,0.1833,0.01,16,,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",49.33820962905884,6.063946008682251,"[0.58896698 1.37257415 1.63235704 1.57999655 1.66363871 1.6625282
 1.62834216 1.57126086 1.5336099  1.66310898 1.64136586 1.58599583
 1.60687155 1.62912233]","[3.0752708  2.79255313 2.55429844 2.35194844 2.49382114 2.6082024
 2.70925754 2.44607972 3.17686479 2.74903941 2.54463141 2.56541671
 2.43497016 2.47748775]"
1.651,2.3503,0.2193,0.2203,0.1822,0.01,16,,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",49.33820962905884,17.365294694900513,"[0.56757258 1.27867724 1.69375086 1.63912506 1.5891656  1.64024526
 1.60177459 1.60710259 1.62907277 1.68380799 1.60525641 1.72928437
 1.75635709 1.60269643 1.67125638 1.65125925 1.68462316 1.68647596
 1.68591483 1.66468405 1.64177663 1.65929394 1.68476544 1.6526775
 1.65461444 1.6426687  1.66172118 1.62849121 1.70844208 1.67443331
 1.67960755 1.64779845 1.64943592 1.60350883 1.69589938 1.66212502
 1.61656557 1.67205501 1.60750695 1.65099357]","[3.63201259 2.52986618 3.11799028 2.50049546 2.50671601 2.51112155
 2.45048234 2.61575733 2.43468069 2.36908327 2.43237778 2.41785982
 2.3650611  2.48955321 2.58649336 2.58270949 2.35990877 2.4323254
 2.55950402 2.3318814  2.50213361 2.33386692 2.70331754 2.55532448
 2.61791674 2.34777198 2.33947516 2.31296605 2.38719219 2.29899531
 2.42662535 2.53811016 2.47552607 2.30420951 2.67488384 2.57066928
 2.35420382 2.38678312 2.48229389 2.35026798]"
1.5323,2.149,0.2493,0.254,0.2198,0.01,8,,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",84.42409539222717,21.38358235359192,"[0.91275656 1.41844615 1.56003568 1.50285235 1.6204045  1.55598065
 1.51073391 1.55866112 1.60735968 1.51270022 1.53271392 1.60865195
 1.5499198  1.55730613 1.48343864 1.5131184  1.50825168 1.58769023
 1.61191363 1.59141436 1.54858827 1.50478047 1.53958913 1.53270485
 1.47525973 1.58504963 1.52915432 1.52427208 1.48534243 1.53226844]","[2.89977753 2.32427803 2.48915965 2.27653551 2.3353591  2.25089366
 2.30230456 2.37678847 2.42691237 2.26523392 2.31759004 2.19718574
 2.19948482 2.36584622 2.45004199 2.35364496 2.30222742 2.21934592
 2.35928123 2.13342651 2.42426578 2.26102454 2.23232723 2.60544836
 2.13523105 2.53507923 2.29909535 2.40688795 2.21704338 2.14898447]"
1.4898,2.4792,0.2709,0.2705,0.2276,0.01,8,,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",84.42409539222717,19.681519269943237,"[0.9874163  1.57453875 1.61103666 1.55019696 1.52236628 1.61668921
 1.55044506 1.54136092 1.56177281 1.57879748 1.56981597 1.56501015
 1.58491318 1.56033447 1.55101763 1.52738762 1.57267828 1.58398807
 1.52379837 1.59474196 1.57425936 1.56410926 1.52434216 1.55907057
 1.51365907 1.50339025 1.4898221 ]","[2.60010208 2.35635868 2.58249163 2.30380279 2.4440138  2.26364581
 2.43714034 2.17799725 2.35679445 2.42320753 2.1666343  2.28290019
 2.48908198 2.29132158 2.28387413 2.38831033 2.1641431  2.32759315
 2.63890595 2.21512917 2.29898045 2.32541889 2.22667799 2.21441733
 2.33484604 2.34587206 2.47915925]"
1.5753,2.1971,0.2615,0.2648,0.2396,0.01,8,,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",84.42409539222717,13.094294309616089,"[0.92475718 1.46429735 1.58623442 1.56924692 1.53644016 1.57429125
 1.57686385 1.61614462 1.56511244 1.58674275 1.53450327 1.52456679
 1.55099462 1.5895274  1.52557686 1.62233975 1.57529273]","[2.8153692  2.49162907 2.81628012 2.27719373 2.54029371 2.30525818
 2.16229041 2.27164582 2.27995818 2.27060974 2.30048427 2.37951181
 2.26138607 2.40295026 2.22772946 2.31188751 2.19713256]"
1.5494,2.688,0.2193,0.2196,0.1927,0.01,8,,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",84.42409539222717,10.458585977554321,"[0.93558232 1.39460695 1.59129775 1.56659278 1.58799353 1.6183347
 1.57530995 1.56186983 1.57349153 1.62181219 1.54452617 1.57083901
 1.5535488  1.54937435]","[2.66976063 2.34196531 2.38861696 2.23224807 2.54986986 2.6005949
 2.38631697 2.27340534 2.37390525 2.26754715 2.3806081  2.51325967
 2.3962074  2.68802659]"
1.497,2.2397,0.2901,0.2909,0.2582,0.01,8,,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",84.42409539222717,19.546606063842773,"[0.9727472  1.41904005 1.53815404 1.54866902 1.56678465 1.51433417
 1.61087672 1.59676604 1.55957114 1.57562296 1.59618791 1.54039141
 1.5470144  1.55894095 1.5434176  1.56113257 1.52356794 1.57211639
 1.52491183 1.58063394 1.54575148 1.54672782 1.55659649 1.55136011
 1.501956   1.49701452]","[2.53247738 2.56985135 2.26779203 2.77363235 2.71144329 2.37742272
 2.26495259 2.76181023 2.33880607 2.21842083 2.34359782 2.34324679
 2.39749419 2.30119458 2.3084532  2.20762384 2.46334578 2.37820525
 2.22782214 2.30534538 2.43197026 2.25737974 2.39948765 2.45470945
 2.58292307 2.23972507]"
1.3829,2.3122,0.3348,0.3344,0.3149,0.01,4,,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",126.61246132850647,26.07960081100464,"[1.34067952 1.50964167 1.50602167 1.47889483 1.50988455 1.4838758
 1.45234895 1.45534594 1.43808112 1.41741318 1.39767373 1.40698699
 1.40142686 1.38849721 1.38987313 1.39515938 1.38867364 1.37106606
 1.37389797 1.38292092]","[2.47877237 2.15304561 2.29437733 2.1457036  2.22052061 2.02579759
 2.13663689 2.21953807 2.03656714 2.00969425 2.10079642 2.28278687
 2.07840345 2.07507994 2.18451927 2.10482956 2.1267861  2.05831496
 2.13888006 2.31220955]"
1.4018,2.162,0.2897,0.2913,0.2756,0.01,4,,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",126.61246132850647,22.785609245300293,"[1.34965863 1.50317335 1.51435649 1.53638702 1.55159681 1.50130328
 1.46037562 1.45797881 1.42503678 1.41113162 1.44784052 1.4547659
 1.42858821 1.44369276 1.41826059 1.40179539]","[2.26127372 2.10634555 2.13628154 2.05811287 2.20293215 2.0413531
 2.07430545 2.18585302 2.16634828 2.20023585 2.05016462 2.12853276
 2.08553231 2.56473351 2.21675343 2.16198466]"
1.3692,2.1256,0.3163,0.3196,0.305,0.01,4,,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",126.61246132850647,29.51874017715454,"[1.34864409 1.49975735 1.54301862 1.46346849 1.46383544 1.42700449
 1.43806562 1.42388833 1.40864251 1.43557533 1.38144288 1.38391159
 1.37044174 1.35298399 1.36639436 1.3638906  1.36976064 1.36337449
 1.39543966 1.37072847 1.36922498]","[2.10677987 2.18368771 2.06953847 2.05151635 2.1629529  2.09586318
 2.09092893 2.08467916 2.11892471 2.15017891 1.96352025 2.18324474
 2.16778037 1.98768672 2.25004137 2.05649292 2.31154372 2.24066363
 2.31739177 2.09929913 2.12555024]"
1.3696,2.0584,0.3368,0.3367,0.3294,0.01,4,,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",126.61246132850647,25.31085991859436,"[1.35627013 1.51083216 1.49080165 1.50642791 1.47452844 1.48774916
 1.48002264 1.50389672 1.44988992 1.43002937 1.43040998 1.42515212
 1.40637178 1.42001182 1.41933279 1.3866736  1.42361908 1.36958161]","[2.27341312 2.08707328 2.26774387 2.0558449  2.08090562 2.00495217
 2.04062684 1.98277533 2.19810765 2.22864627 2.27847474 2.0613794
 2.33086199 2.07078837 2.02820324 2.23198118 1.9893281  2.05844367]"
1.4146,2.1863,0.2969,0.2972,0.2817,0.01,4,,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",126.61246132850647,22.65480923652649,"[1.33787452 1.51138299 1.54287059 1.51629744 1.5137961  1.48042798
 1.46217621 1.46262247 1.43958244 1.424937   1.43291651 1.43200977
 1.43175198 1.4050532  1.43921474 1.41460831]","[2.23008879 2.37281984 2.34747416 2.27658773 2.16677319 2.0307807
 2.11578689 2.06071085 2.07901873 2.24473382 2.22544247 2.67670451
 2.22053212 2.05982473 2.19805992 2.18633681]"
1.3255,1.887,0.385,0.3849,0.3795,0.01,2,,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",302.5878381729126,63.17586874961853,"[1.59565703 1.53672704 1.4922645  1.46497885 1.44426011 1.41912731
 1.40911861 1.39168967 1.39400606 1.37935098 1.37271157 1.37487078
 1.36051534 1.34377351 1.35740907 1.34198175 1.34395522 1.33263253
 1.33164381 1.33775676 1.33992463 1.32578772 1.33324336 1.32549501]","[1.9797435  1.85139419 1.82726528 1.80845327 1.77904172 1.85805508
 1.79539072 1.85768556 1.81884626 1.81581498 1.81719    1.79929102
 1.80038654 1.75719023 1.82088968 1.80470892 1.76355743 1.79651295
 1.91374184 1.77163412 1.87058756 1.96509636 1.76733888 1.88697913]"
1.3104,1.8797,0.3803,0.3803,0.3706,0.01,2,,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",302.5878381729126,64.58226490020752,"[1.58524969 1.50128182 1.46432644 1.43874492 1.42626115 1.41888927
 1.40032577 1.37730908 1.37773258 1.34850517 1.36388748 1.35175343
 1.3392928  1.33378526 1.33542587 1.33670255 1.33536523 1.34084077
 1.33215433 1.32757063 1.3235888  1.31627013 1.31982096 1.31644734
 1.31311344 1.31041755]","[1.92363992 1.97235765 1.96376273 1.91292726 1.85434361 1.74486952
 1.8000652  1.74028233 1.74662054 1.79950594 1.81689461 1.80168338
 1.80985277 1.78317901 1.88352805 1.71734556 1.78423364 1.78581322
 1.76533065 1.8124806  1.75166849 1.84406283 1.77573987 1.78414785
 1.77402826 1.87974748]"
1.3425,1.9166,0.3729,0.373,0.3667,0.01,2,,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",302.5878381729126,52.95281934738159,"[1.59256265 1.52197194 1.47477117 1.45192151 1.41688445 1.39565708
 1.39468421 1.37358497 1.37386632 1.3613848  1.35583218 1.34784035
 1.35552549 1.33849469 1.33411902 1.34816643 1.33581195 1.33095632
 1.32896221 1.3424876 ]","[2.07620154 1.91427004 1.84673708 1.84130159 1.94043436 1.82731629
 1.86459367 1.81099426 1.77118397 1.725749   1.76586267 1.76806582
 1.78006068 1.8562128  1.74160485 1.85867966 1.78053712 1.78406711
 1.85466411 1.91662439]"
1.3233,1.7579,0.4074,0.4063,0.4014,0.01,2,,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",302.5878381729126,76.87616658210754,"[1.58687345 1.50968299 1.48869528 1.42969924 1.43960793 1.39283137
 1.38294258 1.37669469 1.37651434 1.36797894 1.36411192 1.36628965
 1.33927384 1.35302216 1.36595865 1.35193153 1.34242365 1.33274483
 1.33435604 1.3277808  1.32826788 1.32590235 1.32140546 1.31898484
 1.31924743 1.32834338 1.33027305 1.33280824 1.31245048 1.31190474
 1.32325945]","[1.91620835 1.89684097 1.85293625 1.85855288 1.79405986 1.8150497
 1.84365157 1.76447674 1.82694921 1.75964451 1.78112744 1.72270362
 1.77446049 1.80426991 1.77554152 1.89054295 1.83408564 1.79624268
 1.83212953 1.69951369 1.69753977 1.75522635 1.76395004 1.73675389
 1.8014529  1.72031292 1.70248998 1.74035929 1.83327383 1.78929537
 1.75788131]"
1.3342,1.8086,0.3935,0.3941,0.3785,0.01,2,,False,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",302.5878381729126,44.72072100639343,"[1.61947308 1.53724707 1.49171003 1.4584736  1.43514663 1.41869774
 1.38926523 1.39542896 1.38959057 1.36734046 1.37406878 1.36689122
 1.36004345 1.35083989 1.33777879 1.35540466 1.34882363 1.33419057]","[1.84972083 1.90230494 1.78827421 1.89892601 1.83348929 1.85941073
 1.84500399 1.77856039 1.88279574 1.79954412 1.89862618 1.83327096
 1.81088568 1.8165303  1.80114573 1.78482334 1.8231564  1.80864531]"
1.3348,2.4365,0.2789,0.2813,0.2685,0.01,16,,True,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",190.99918222427368,32.68369245529175,"[0.42013206 0.47966715 0.54535972 0.64946307 0.74847675 0.98171601
 1.03697544 1.0433493  1.05315948 1.11827145 1.10202806 1.24689152
 1.39024393 1.28502848 1.26691331 1.27320436 1.19752604 1.28085144
 1.31718286 1.32914995 1.38914556 1.314037   1.34046409 1.33228145
 1.3740836  1.37077523 1.44814526 1.35744925 1.34271967 1.36450607
 1.33478675]","[3.70019129 3.7361851  3.54725434 3.40973805 3.72531581 3.67100397
 3.36866719 2.99224898 3.25231047 3.147892   2.81921214 2.53977857
 2.91877067 2.60161444 2.82251978 2.61323555 2.53970711 2.44497503
 2.53059866 2.48672853 2.33326962 2.59732623 2.55180844 2.62260782
 2.37779863 2.42854566 2.58872151 2.5895852  2.54395794 2.37688388
 2.43647319]"
1.3494,2.6699,0.2669,0.2665,0.2436,0.01,16,,True,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",190.99918222427368,52.81052875518799,"[0.41518324 0.4883296  0.5594939  0.62724576 0.77133709 0.91672186
 0.96578961 1.0306549  0.98913064 1.15729521 1.2088106  1.22326648
 1.1713122  1.27317139 1.26372605 1.26847649 1.25989771 1.24752703
 1.23119086 1.21749548 1.32965483 1.30458587 1.3642096  1.29858237
 1.3247248  1.3313466  1.40536119 1.23321656 1.27598495 1.24287734
 1.3662654  1.2856609  1.28261477 1.33269917 1.33847257 1.32051925
 1.28945005 1.32870834 1.35194906 1.34468769 1.30325709 1.27000937
 1.29464373 1.33157834 1.34035089 1.33548493 1.27384501 1.27725537
 1.30025893 1.3493839 ]","[3.75923258 3.80350933 3.54359621 3.76768704 3.46983735 3.22736922
 3.19320083 3.09835312 3.29305537 3.03316224 2.87172079 2.73702258
 2.8257087  2.51648543 2.75620415 2.8355926  2.48783273 2.51704933
 2.8819994  2.98145313 2.5347753  2.58427228 2.55115318 2.65825349
 2.78690694 2.74181736 2.43098514 2.75424053 2.39955267 2.49829243
 2.42384786 2.33365441 2.47719779 2.59228759 2.5405614  2.33624631
 2.75746542 2.2596304  2.36799533 2.24277744 2.29843022 2.32157182
 2.46222176 2.40770975 2.35853809 2.30366534 2.58692371 2.61355757
 2.49361967 2.66991549]"
1.3063,2.3926,0.2612,0.2609,0.2383,0.01,16,,True,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",190.99918222427368,26.372889518737793,"[0.41230293 0.51810181 0.60591014 0.70097456 0.74749584 0.81546028
 0.89530684 0.92296069 0.9531195  1.0554569  1.07193601 1.2779665
 1.21273749 1.13380699 1.24895518 1.30286156 1.29204493 1.15114399
 1.20163289 1.26406943 1.22120198 1.22556778 1.26308524 1.239949
 1.30627723]","[3.44626728 3.98430089 3.60826351 3.52455548 3.39024732 3.47340932
 3.37721996 3.44045932 3.37165265 2.97449435 3.03531148 2.68613667
 2.76727047 2.6449372  2.36525563 2.69945581 2.6853218  2.69144809
 2.85303265 2.40782357 2.58157368 2.66577596 2.59310485 2.59083488
 2.39255272]"
1.1608,2.5346,0.2811,0.2832,0.2747,0.01,16,,True,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",190.99918222427368,45.229732036590576,"[0.42536933 0.50847757 0.63101533 0.69147669 0.9152981  0.91096468
 0.87234675 0.93349188 1.13874109 1.09183978 1.15010811 1.19107157
 1.17818116 1.2636591  1.172578   1.15229509 1.28968242 1.22663088
 1.24319057 1.26310761 1.24550801 1.12889232 1.19122297 1.27931926
 1.2622079  1.13720562 1.13658323 1.27219616 1.27058051 1.26048871
 1.22616068 1.21776379 1.23195547 1.28351449 1.21044598 1.17283716
 1.2354924  1.25292561 1.2515567  1.26503684 1.26252205 1.27901754
 1.16079238]","[3.86633864 3.63382106 3.64908122 3.49305685 3.09724999 3.59282264
 3.31319983 3.11679052 3.28109245 2.92007358 3.03967246 2.69132572
 2.81242599 2.59610293 2.62542516 2.55913139 2.4003359  2.83478634
 2.54490939 2.65526833 2.4382364  2.51149861 2.67927048 2.32328957
 2.41466477 2.87571807 2.48337732 2.57907269 2.38683542 2.58708217
 2.61194888 2.54836172 2.26400182 2.67998464 2.85190768 2.59883979
 2.46806703 2.38194695 2.60641637 2.53652832 2.43146131 2.34754632
 2.53460608]"
1.1875,2.6071,0.1943,0.1931,0.1937,0.01,16,,True,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",190.99918222427368,33.54874229431152,"[0.41685526 0.48492057 0.54515348 0.59909838 0.70862465 0.85068464
 0.99397772 0.91572289 1.12569912 1.21899887 1.24950617 1.17801474
 1.11788385 1.17136955 1.10523259 1.10837446 1.21752679 1.10676737
 1.23767577 1.13527604 1.20474928 1.24593322 1.25385245 1.19088728
 1.20917707 1.24858871 1.22312123 1.22792733 1.24829629 1.28465975
 1.23179869 1.18752762]","[3.54773786 3.45334169 3.7102917  3.49643098 3.52442629 3.6713758
 3.1726505  3.27987013 3.2339541  2.68532654 3.22887814 3.19327082
 2.98739814 2.84716255 3.02838844 2.76959055 2.5301986  2.97119008
 2.57416887 2.64810603 2.3959909  2.38151653 2.93100189 2.60583677
 2.63080568 2.43094839 2.39678233 2.40365963 2.46673592 2.50866062
 2.75015038 2.60710247]"
1.3344,1.8791,0.3632,0.3663,0.3467,0.01,8,,True,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",333.2393217086792,69.42558670043945,"[1.13521538 1.28657851 1.37006243 1.43622965 1.38754013 1.39904564
 1.39836532 1.40197442 1.41352106 1.42230416 1.40782935 1.44377749
 1.44626738 1.40215357 1.39475056 1.38381292 1.35820763 1.40754426
 1.37150232 1.33240093 1.33989463 1.34167211 1.34519149 1.35205802
 1.3386916  1.33989084 1.36780575 1.34696093 1.35771324 1.34088117
 1.35053299 1.32183078 1.33912461 1.34384705 1.35607719 1.37580493
 1.33444962]","[2.60175819 2.19969044 2.13414708 2.1336011  2.02902377 2.14236855
 2.07579707 1.99987045 1.90204887 2.06484007 2.08217466 1.87330274
 1.93305626 1.89105924 1.92800958 1.9268201  1.85321991 1.91647379
 1.92872641 2.00624998 2.1446818  2.0523984  1.83944048 1.97318696
 1.85883916 1.81861664 1.8046883  1.87271192 1.81082439 2.03557258
 1.88232839 2.02578111 1.87160724 1.93232463 1.86566239 1.87183595
 1.87908057]"
1.4257,1.9083,0.3686,0.3673,0.3567,0.01,8,,True,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",333.2393217086792,42.34739947319031,"[1.13909394 1.30374668 1.36706166 1.40662816 1.4486911  1.36874809
 1.42864957 1.42562316 1.40374285 1.44107046 1.4196388  1.40543218
 1.42082352 1.42506565 1.39936198 1.42424781 1.40082489 1.39835604
 1.42595286 1.41301119 1.41841132 1.42570239]","[2.52888857 2.274358   2.14638692 2.05598745 2.13976739 2.12516774
 1.996575   2.17192933 1.96338869 1.99895495 1.9757079  1.87796777
 1.99500168 1.88148826 1.90880746 1.93715072 1.91582651 1.97086983
 1.88625285 1.96138477 1.90313854 1.90831758]"
1.3377,1.9044,0.3691,0.3705,0.3595,0.01,8,,True,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",333.2393217086792,47.448166370391846,"[1.15663809 1.27177549 1.31276029 1.36696577 1.41709878 1.41461518
 1.4134189  1.39086898 1.35237143 1.37545461 1.37229405 1.38117483
 1.3980441  1.36564537 1.38040915 1.40473814 1.33744777 1.35919569
 1.35167557 1.36355766 1.32748639 1.32020623 1.35715374 1.34031556
 1.33767334]","[2.46944995 2.44335037 2.12836323 2.18834622 2.05564838 1.96845223
 2.08567308 2.01959033 2.01916408 2.00953159 1.94076576 2.05836453
 1.91588405 1.8881644  1.84227128 1.93670576 1.96150327 1.90939642
 1.93956892 1.98745357 1.93710379 1.98451883 2.1205238  2.06391863
 1.90436699]"
1.3779,1.9088,0.3576,0.3577,0.3485,0.01,8,,True,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",333.2393217086792,79.57849907875061,"[1.12298624 1.29781569 1.41465661 1.3979625  1.42044692 1.43935719
 1.41624329 1.43394094 1.47919721 1.41716397 1.41406258 1.4358766
 1.43045152 1.47948557 1.42977822 1.44211254 1.42651759 1.43576882
 1.4094314  1.40205176 1.39409847 1.40846464 1.40578455 1.40839721
 1.39888642 1.4170825  1.42884053 1.40333698 1.40470802 1.41560723
 1.42332316 1.40990878 1.35879101 1.40100632 1.41869723 1.41053234
 1.35937855 1.37816843 1.39262785 1.3901835  1.3940476  1.37785829]","[2.57278373 2.23283478 2.10698978 2.25215326 2.18323559 2.02872467
 2.01964769 2.04527399 1.91686141 1.96999468 2.0392681  2.03182701
 1.91130083 1.94673369 1.93712245 1.88794285 1.93984324 1.90068505
 1.813644   1.87885429 1.95531903 1.90183552 1.9599286  1.95663534
 1.84991904 1.91850031 1.87088918 1.89881848 1.78993009 1.9035288
 1.8955116  1.78687282 1.9772486  1.97679187 1.98455533 1.84122251
 1.92291908 1.85022577 1.86955517 1.87454739 1.93650983 1.90882324]"
1.3832,1.9095,0.3702,0.3703,0.359,0.01,8,,True,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",333.2393217086792,94.07771944999695,"[1.11167709 1.25649043 1.33453455 1.35574054 1.41870318 1.40131775
 1.38283069 1.38223891 1.38882434 1.3928509  1.41869166 1.41113432
 1.37044203 1.35925009 1.40231756 1.36926024 1.37233699 1.36696927
 1.37065294 1.36654036 1.39027449 1.33815932 1.38660666 1.40797218
 1.37617817 1.39769781 1.39146971 1.35975614 1.34136168 1.35184164
 1.41054515 1.40807751 1.37066925 1.36883097 1.39764895 1.39062766
 1.39000357 1.37782143 1.36210268 1.37948872 1.38408287 1.32889905
 1.34330181 1.3560928  1.40508054 1.37989502 1.38807687 1.37413812
 1.34643588 1.38315886]","[2.59690991 2.15222023 2.21559383 2.14559131 2.14595628 2.13770059
 2.00644757 2.09501268 1.98242982 1.92100269 1.92973327 2.04282433
 1.98469045 1.97168682 1.99472531 1.91146958 2.01263736 1.90780449
 2.00271442 1.96509884 1.88979286 1.98920529 2.11082102 1.9409116
 1.96997324 1.941809   1.95142022 1.88865507 1.9286071  1.95295255
 1.87730184 1.81637445 1.92705239 1.95032575 1.94201682 2.05321645
 2.02180259 1.88528764 1.81474532 1.96073105 1.84349463 1.84706776
 2.020268   1.86289946 1.97098288 1.96480883 1.85930087 1.79546542
 1.96050921 1.90954278]"
1.8644,1.7401,0.3826,0.3836,0.3706,0.01,4,,True,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",680.5517251491547,166.98354697227478,"[2.02174924 1.96045448 1.93995568 1.93755648 1.92525769 1.9151374
 1.90663258 1.88852615 1.89839575 1.87765237 1.89068325 1.88621743
 1.88449797 1.89024703 1.90038229 1.88108905 1.89730378 1.8848771
 1.88128289 1.86236172 1.87690484 1.87453812 1.88744022 1.87710237
 1.87147282 1.88137812 1.86926622 1.88852012 1.87288142 1.87355284
 1.88461757 1.8747936  1.87706683 1.86827065 1.87275144 1.87933154
 1.86719286 1.85984544 1.87436585 1.88269709 1.86763441 1.88276615
 1.86859587 1.88221062 1.87598209 1.87859567 1.86437623]","[1.85444362 1.82057627 1.81635021 1.7744926  1.77625971 1.77912666
 1.79421185 1.78483118 1.79673973 1.74188312 1.74195626 1.73013243
 1.7286113  1.76578303 1.75272653 1.75015289 1.76406013 1.73878112
 1.74920746 1.73554098 1.71513407 1.7468873  1.74101055 1.69430508
 1.72274113 1.72948089 1.77175012 1.70140464 1.76660328 1.75071123
 1.74775979 1.71683352 1.74595063 1.6931152  1.75628909 1.7353737
 1.69029834 1.71865363 1.71542843 1.72313512 1.71399509 1.72546657
 1.71987461 1.7497209  1.70322024 1.71829703 1.74007718]"
1.8791,1.7189,0.391,0.3906,0.3706,0.01,4,,True,0.0,"[0.0, 0.0, 0.0, 0.0]","[128, 64, 32, 10]",680.5517251491547,139.40082550048828,"[2.00237474 1.97308012 1.95920641 1.92508024 1.9204947  1.91088738
 1.89998682 1.89888702 1.90086253 1.89194691 1.88988977 1.89936281
 1.88909773 1.89242617 1.8783599  1.88526792 1.89034098 1.89689282
 1.87751605 1.8817169  1.87615935 1.8731836  1.88575751 1.87592611
 1.88223303 1.88072005 1.87065797 1.87631117 1.87934104 1.85817568
 1.8750308  1.87630976 1.87700809 1.87161757 1.87628761 1.88850225
 1.87885235 1.88321764 1.87909423]","[1.9074327  1.83117512 1.79259137 1.7920745  1.80011845 1.77263863
 1.75817051 1.76373312 1.76965213 1.77544167 1.80031621 1.81715918
 1.73887674 1.76819381 1.76253713 1.74667794 1.76119457 1.75301967
 1.76734848 1.73016481 1.73137995 1.74117691 1.76171229 1.75801693
 1.74241743 1.77133072 1.74994201 1.76676695 1.70738447 1.7307152
 1.72079681 1.71343891 1.73826855 1.73616819 1.71317351 1.72396369
 1.74918537 1.72513025 1.7188708 ]"
