Fold,Hyperparameters,Train Losses,Val Losses,Val Accuracy,Val Recall,Val F1,Time Taken,Early Stop Epoch
5,"{""weight_decay"": 0.0, ""hidden_layers"": [128, 64, 32, 10], ""dropout"": [0.1, 0.3, 0.3, 0.1], ""lr"": 0.001, ""optimiser"": ""Adam"", ""bn"": false, ""batch_size"": 8}","[2.068987929327955, 1.933149407760873, 1.8906900334119772, 1.8794106448100982, 1.8601881967056026, 1.8235627719139074, 1.8278096535605903, 1.812565906232088, 1.831322764158728, 1.7751927559918652, 1.7716435707148144, 1.774197785824009, 1.773275664542376, 1.7818192350462871, 1.7464136212617851, 1.7742881111114475, 1.7562954834336528, 1.7496815474514282, 1.7627296085390411, 1.7879813645045826, 1.7434552670520562, 1.7469828234938078, 1.7518679356349705, 1.7670988544581923, 1.7692431130978723, 1.7402020741271764, 1.7562265915061117, 1.7431487663055294, 1.728843061791373, 1.7074804677128967, 1.744718689078488, 1.75222414537965, 1.7495741885843112, 1.7435934554621726, 1.7358914959610168, 1.7368510166853122, 1.7543336209129128]","[1.9226430501718264, 1.7858323467821628, 1.7530286402280686, 1.7345077070737704, 1.716591788462554, 1.6967759564512623, 1.662233564984703, 1.6452348605132887, 1.6530545775678744, 1.6477028204621718, 1.6250987256433385, 1.6558161431541822, 1.654481726041113, 1.6250004203511237, 1.6424145678347122, 1.6342422092745927, 1.6164465436119255, 1.6043938855793425, 1.6504567020264087, 1.644799758551563, 1.6143109280617756, 1.6253235429466404, 1.6087068709595673, 1.6359473820726818, 1.6370324842281097, 1.60297934575312, 1.584975687408521, 1.5909969372952568, 1.6135863343611814, 1.6285347363612988, 1.6009101244255228, 1.6184645444419925, 1.5985857356588316, 1.6062544795522888, 1.6214933389379143, 1.5950994054964933, 1.5951300672200064]",0.4301,0.428071486149672,0.41724373265012826,52.7807719707489,37
1,"{""weight_decay"": 0.0, ""hidden_layers"": [128, 64, 32, 10], ""dropout"": [0.1, 0.3, 0.3, 0.1], ""lr"": 0.001, ""optimiser"": ""Adam"", ""bn"": false, ""batch_size"": 2}","[2.0234378645895346, 1.9128663048180774, 1.8753801683628721, 1.85711389503268, 1.8377893937685061, 1.8283560032344652, 1.819094990287369, 1.805217576256941, 1.8000160809080585, 1.8076164023585752, 1.806739155033856, 1.8043131959783616, 1.8056514360224114, 1.8099758692035408, 1.8004234459537172, 1.7918677873980833, 1.790654072354037, 1.800599139244407, 1.7972756787291513, 1.8018507418562941, 1.799100598922268, 1.7888007266219579, 1.7880130661799671]","[1.7327773713424492, 1.682195417310219, 1.6552622310511627, 1.6264266399267178, 1.6109137455811577, 1.604462709984444, 1.5873772586877302, 1.5997385898694672, 1.5650962585492474, 1.595545393794153, 1.6028573799176913, 1.5827346210114839, 1.5628021211762988, 1.5764609556353284, 1.5917852466542795, 1.5926718298845453, 1.5748461610732867, 1.583578752490587, 1.57076281019224, 1.5759143567835063, 1.5980752823063091, 1.592144438911181, 1.6015137758656206]",0.4538,0.45282283377971744,0.45318496529989344,116.01249432563782,23
2,"{""weight_decay"": 0.0, ""hidden_layers"": [128, 64, 32, 10], ""dropout"": [0.1, 0.3, 0.3, 0.1], ""lr"": 0.001, ""optimiser"": ""Adam"", ""bn"": false, ""batch_size"": 2}","[2.0396362431043467, 1.9187043750499289, 1.8665232331454091, 1.834897723543564, 1.8275044291840856, 1.826183869223257, 1.8124725321207396, 1.8188932550317116, 1.8135627849257012, 1.8010784773646327, 1.8084167446660875, 1.7905161213645349, 1.7958135487672, 1.7879589263226212, 1.7902694407790805, 1.7941518082945536, 1.795341483252876, 1.7843832280281455, 1.7959258176397386, 1.7988802695118467, 1.787336567919833, 1.801448153141816, 1.793255063175294, 1.788663818610734, 1.7926050060616974, 1.7880022180924309]","[1.762256184814113, 1.719885902053832, 1.665189777541111, 1.6083729814189789, 1.5969084960791953, 1.6120850882801785, 1.598744509241555, 1.5944605888599794, 1.591307881475165, 1.6020791337759488, 1.586564745078661, 1.5822014549654946, 1.5726106683958696, 1.5762047343129317, 1.5884442687970681, 1.5714111936461679, 1.5705540918528913, 1.584563891942472, 1.5732912351410195, 1.6164811184621386, 1.5887845299936314, 1.5927007988679125, 1.5944056087258915, 1.5723831300355966, 1.5739775288186728, 1.5728069129288054]",0.4425,0.44343609945318274,0.4301470463440545,130.0504870414734,26
3,"{""weight_decay"": 0.0, ""hidden_layers"": [128, 64, 32, 10], ""dropout"": [0.1, 0.3, 0.3, 0.1], ""lr"": 0.001, ""optimiser"": ""Adam"", ""bn"": false, ""batch_size"": 2}","[2.029941538776377, 1.9090254421322435, 1.8769433516380647, 1.8526201610496253, 1.8345090870340082, 1.8343791830345941, 1.823750186376067, 1.8089175495344902, 1.8007815899499322, 1.8052321461063838, 1.8102712671954828, 1.8027661117257439, 1.8020049406997547, 1.7914931013923916, 1.7963186791627412, 1.8022178094466825, 1.7909393743954278, 1.7893885712062318, 1.794821505345708, 1.7822113915698123, 1.7928194848161918, 1.7876670091473992, 1.797909527435662, 1.78429225046504, 1.780694576018374, 1.7968411655739036, 1.7802382021248924, 1.7890582134602726, 1.7852205306907967, 1.7921279976446385, 1.778127082947783, 1.7870966871141871, 1.7922059344598544, 1.787755838006503, 1.7901855743991335]","[1.7534298292271142, 1.694944487272494, 1.6457188089219321, 1.6483674426407298, 1.6352237478663403, 1.6134131813950705, 1.6111660430336927, 1.5958132845151485, 1.5783698285794594, 1.6149547826580548, 1.573096890622161, 1.5968852603318138, 1.6015493152549312, 1.5685131294619195, 1.5869374494415802, 1.5812955221216973, 1.5799423743563736, 1.5828899080887582, 1.563643672784355, 1.5588123085928998, 1.5863095784024988, 1.5798231886839467, 1.5664191205112312, 1.5777698754520755, 1.5546524552099648, 1.5964328588030003, 1.570901153375422, 1.5771632694833462, 1.5908078842126132, 1.5814059557780333, 1.5575808957466448, 1.5650064253773703, 1.5856797892363306, 1.5784902424171563, 1.5640596608904538]",0.4456,0.44723619444849894,0.4430432184066285,174.177490234375,35
4,"{""weight_decay"": 0.0, ""hidden_layers"": [128, 64, 32, 10], ""dropout"": [0.1, 0.3, 0.3, 0.1], ""lr"": 0.001, ""optimiser"": ""Adam"", ""bn"": false, ""batch_size"": 2}","[2.0373488858130866, 1.9221815164435447, 1.882173102863994, 1.8477424284866564, 1.8358825639648508, 1.8281294111515647, 1.8116286271547426, 1.8100233342114582, 1.8097097888697558, 1.8078369892489925, 1.805727247345083, 1.7932863071247411, 1.8016524094660682, 1.7852718701605126, 1.8056074006165905, 1.7934720883710935, 1.8009349197859457, 1.7972954673710178, 1.7864704355524328, 1.7917048114100869, 1.7857281534209233, 1.7859774029762099, 1.791972702085695, 1.7880263454542553, 1.7952227745997862, 1.7885067083447632, 1.7963350694461504, 1.7874640953828966, 1.78822002753253, 1.7816633610446366, 1.7908879525410895, 1.7893942609645488, 1.7877638893646952, 1.7815773738789633, 1.777547445949352, 1.780775843677443, 1.7798757593322179, 1.7872155749666023, 1.778909889898231]","[1.766084356377746, 1.7282753164081306, 1.6869771298079212, 1.6443016406157862, 1.643939324890533, 1.6126347140330364, 1.5868647274099503, 1.5936335629878766, 1.5973616136586946, 1.615836310626856, 1.5881601884282772, 1.5962111248801765, 1.575614967038078, 1.6001352741702712, 1.6031190704506941, 1.5835563826577788, 1.600412309669384, 1.5748846497972635, 1.5872420299827412, 1.6023209482104595, 1.5740391764609845, 1.5757072494823996, 1.6026446036386357, 1.577202843431438, 1.5987355762277318, 1.5784560955957274, 1.5785771074048864, 1.5926277539964897, 1.5581585984952697, 1.5685697711669442, 1.6082928143317925, 1.626671752176343, 1.6094212235788288, 1.5811188117386543, 1.55885417331692, 1.5801662272999768, 1.5898434648683728, 1.5600339862249366, 1.560469820295877]",0.4558,0.454285201694465,0.4465949739004248,199.99249053001404,39
5,"{""weight_decay"": 0.0, ""hidden_layers"": [128, 64, 32, 10], ""dropout"": [0.1, 0.3, 0.3, 0.1], ""lr"": 0.001, ""optimiser"": ""Adam"", ""bn"": false, ""batch_size"": 2}","[2.030045864044329, 1.918885341838275, 1.8866129176615551, 1.8624978756525383, 1.848008514711343, 1.8360089240340647, 1.8151984111291006, 1.806855495166688, 1.8086445304564605, 1.8061410596569305, 1.8037207027157725, 1.8056419252586124, 1.8082738932528915, 1.8004167318115796, 1.8027136055419968, 1.8033007514380468, 1.8041162921972005, 1.7938029022181297, 1.7927864249665668, 1.7942690972929556, 1.7976371164451521, 1.8009947731960798, 1.7878135385464156, 1.8000372938690639, 1.7878834951722038, 1.7825541105147178, 1.793167982606191, 1.793167054655141, 1.787845565391489, 1.8004433251214003, 1.784649890186555, 1.7920065752738445, 1.7879847169782264, 1.786730970208627, 1.7849514691343074, 1.7936413267103661, 1.7984478654828795, 1.786670704305841, 1.7928963437009582, 1.782831757404947]","[1.7668869579967061, 1.679960460205434, 1.6774390427367791, 1.6854962752795712, 1.6212003111490034, 1.6339198412273577, 1.612677659956737, 1.6148840012993146, 1.5916046645430448, 1.5980089295694975, 1.6018573087815737, 1.5803654114151275, 1.5818591088057188, 1.5949953929365062, 1.5750023597366913, 1.6256040318090912, 1.5716577767999036, 1.5826583160236605, 1.5918767730623362, 1.5764395502048363, 1.574574330180467, 1.5915893525046751, 1.5766885141837068, 1.5912070707704755, 1.5808967644371055, 1.5668752206894958, 1.5891214178985384, 1.5979156807203576, 1.5765628699737848, 1.5545060496482446, 1.5801808767148475, 1.5842734230120323, 1.5707479527836705, 1.5828672934617465, 1.5720117288220647, 1.5825774934534274, 1.5594070599549996, 1.579905243907311, 1.5796257160017466, 1.5731838603389816]",0.449,0.4500726754749661,0.4443726119232093,199.8764922618866,40
1,"{""weight_decay"": 0.0, ""hidden_layers"": [128, 64, 32, 10], ""dropout"": [0.1, 0.3, 0.3, 0.1], ""lr"": 0.001, ""optimiser"": ""Adam"", ""bn"": true, ""batch_size"": 16}","[2.08570074546663, 1.9146921514470248, 1.8877395190776363, 1.8810031043547641, 1.851843855788086, 1.8539306841922474, 1.845152256394105, 1.825255453331746, 1.8310166118795128, 1.8270337789008328, 1.8155853346327684, 1.831991147801569, 1.7982027176486353, 1.8034375995222938, 1.8051036657771569, 1.7843375635865915, 1.803742350323643, 1.8236073618370447, 1.784837984556227, 1.797757101519681, 1.7834731994079565, 1.7865322096731089, 1.7780622163406763, 1.8039636025546388, 1.78767854139896, 1.777659007950839, 1.7663645105280208, 1.758863409885118, 1.7712896146721322, 1.7702092804131797, 1.7580818234060795, 1.7776277958371196, 1.7634911336160985, 1.7660266375273692, 1.7463754187847007, 1.7669624524714898, 1.774564665747471, 1.7629643680512501, 1.7555616009430537, 1.7411126497243095, 1.7590032712487773, 1.760210494723947, 1.7612180689608126]","[1.902656789785388, 1.8057054698879689, 1.774491837956356, 1.738519413701484, 1.7156827925240044, 1.7252054858437913, 1.685409621047789, 1.6618929669139186, 1.6633379980953589, 1.652844377327359, 1.6600194993510453, 1.6514425037944485, 1.6211248893819938, 1.6164640198450915, 1.621002435241209, 1.6075659575082533, 1.6112694552591957, 1.5898689816682026, 1.587535901126682, 1.602207113881986, 1.5818514755009043, 1.5953472367346904, 1.585641131087065, 1.5695164173143132, 1.5801143654482295, 1.5910488555777986, 1.5832336324452432, 1.5662603716053463, 1.5920359341629207, 1.56182814496691, 1.583815583383648, 1.5551897412276983, 1.5418085010933973, 1.551491800067457, 1.5456136588112155, 1.5604794970477789, 1.5620149677711368, 1.5658537803842556, 1.5474197683561608, 1.55918049012045, 1.5717515893828709, 1.5513175780212158, 1.5546726759702765]",0.4537,0.4525917238564322,0.4442573274189255,61.399001359939575,43
2,"{""weight_decay"": 0.0, ""hidden_layers"": [128, 64, 32, 10], ""dropout"": [0.1, 0.3, 0.3, 0.1], ""lr"": 0.001, ""optimiser"": ""Adam"", ""bn"": true, ""batch_size"": 16}","[2.0576599699687197, 1.9513849074574623, 1.9206375652550949, 1.888161236030511, 1.8890486630623338, 1.8747710600309917, 1.8724442456776413, 1.8434299373252492, 1.849400956981876, 1.827429497799838, 1.8318533935125925, 1.8156423300209243, 1.8272387217119277, 1.8290082649422372, 1.7824232800140563, 1.8031666443923375, 1.7881723307565736, 1.8200415719282246, 1.7940620294276657, 1.7745070847758482, 1.7863839635239993, 1.7800936878240763, 1.78091654168307, 1.807737267663466, 1.8112414039012874, 1.7876907385392034, 1.775373352636754, 1.7873132631602537, 1.7936130113363935, 1.7742626135356674, 1.7772570710530846, 1.7579930339338476, 1.7527714783547865, 1.76692993705431, 1.771256439671832, 1.7627171989080817, 1.746605619563139, 1.7810942314190703, 1.7621419151907423, 1.7661896503815486, 1.790763010841098, 1.7628077771062682, 1.7509700280932818, 1.768395062416965]","[1.8618654434766555, 1.8121278196078874, 1.771964351947136, 1.7336895260805665, 1.7229714930074642, 1.6976380622038196, 1.6835311741776569, 1.6631402352488351, 1.6568919010196703, 1.6350932741438169, 1.6408996402301927, 1.6379847691176992, 1.6148044139245765, 1.6257962240716148, 1.5968532701052311, 1.6136627459278226, 1.5847820826784673, 1.5974210126740782, 1.5892475626960405, 1.58357850625618, 1.5715150033906224, 1.5692460346612356, 1.580757719930113, 1.5942649439453747, 1.5754360723535705, 1.58699005701184, 1.558987828551846, 1.5513479019822174, 1.5708455030859034, 1.564022160191978, 1.5663819446664335, 1.5587263066073387, 1.552086023739735, 1.550283255783637, 1.5891618127089435, 1.5600159864785976, 1.560163638069083, 1.5668439579466604, 1.5605016362377093, 1.5553367264700562, 1.5557413183303916, 1.5505860042370527, 1.558870300728668, 1.5641079477037791]",0.4508,0.4520848696034081,0.43953390987027385,62.80299949645996,44
3,"{""weight_decay"": 0.0, ""hidden_layers"": [128, 64, 32, 10], ""dropout"": [0.1, 0.3, 0.3, 0.1], ""lr"": 0.001, ""optimiser"": ""Adam"", ""bn"": true, ""batch_size"": 16}","[2.0542304347994405, 1.936200018698522, 1.9151328699829915, 1.909373656398129, 1.8558900504517064, 1.858195330031764, 1.8486438448478861, 1.8156913710933458, 1.8394064568643076, 1.8511997587515612, 1.840034139446623, 1.8209972575985012, 1.8105224818662988, 1.806025337143478, 1.7978916927636848, 1.785603189553032, 1.7903709718202594, 1.8002631353821401, 1.8000211374199815, 1.7745625607717797, 1.7951648513684682, 1.8057252928482532, 1.7919433083137462, 1.796103050257703, 1.782405527260762, 1.773139519736133, 1.7824452737425167, 1.7760922873591343, 1.7922550132715427, 1.7545046935523176, 1.764696854583608, 1.7720378190800468, 1.7682713021496224, 1.7620341357643636, 1.7698945987321448, 1.7729934875139748, 1.75179382626745, 1.7475622384840055, 1.7895256875087777, 1.748957888462477, 1.762285278317296, 1.7395694164166404, 1.76798242455498, 1.774790043781767, 1.7519089071338636, 1.7748773409182075, 1.7633487641468062, 1.7459661027176874, 1.7586112962816354, 1.7460872648519952]","[1.8929527582376298, 1.8054495082948616, 1.7749613840057805, 1.7673803456433417, 1.721327061529579, 1.7007852389724554, 1.687768052087138, 1.6650106188330098, 1.6663516053302336, 1.6494623187491295, 1.645054359299575, 1.6212374901326947, 1.6234924986605361, 1.6190575111475818, 1.5919087666259566, 1.6102221679448958, 1.6079564861725262, 1.591388636269127, 1.5979447355386365, 1.6020908291551235, 1.6085061614065193, 1.5977355290493727, 1.5990593511977682, 1.5898811049236579, 1.592040215179483, 1.5957986492127252, 1.5768667040828082, 1.5820075658511608, 1.58444702342289, 1.5709648660243622, 1.5673484506896973, 1.5813668817987576, 1.5711674021626114, 1.5795702405532164, 1.5738401271776974, 1.5725153337044238, 1.5738286965461423, 1.5642954138523697, 1.570659177741027, 1.5776430648143447, 1.5837850194217913, 1.5594191272762332, 1.5735432165198355, 1.5782520407514071, 1.5796433685719062, 1.5692092564254023, 1.5807382553500895, 1.5538798650879762, 1.5624025436419702, 1.5685788535891136]",0.4566,0.45675509155762095,0.4442562775194571,71.74099922180176,
4,"{""weight_decay"": 0.0, ""hidden_layers"": [128, 64, 32, 10], ""dropout"": [0.1, 0.3, 0.3, 0.1], ""lr"": 0.001, ""optimiser"": ""Adam"", ""bn"": true, ""batch_size"": 16}","[2.0679471624606194, 1.9172823962430423, 1.9138433699290414, 1.893821741463281, 1.8840547142516042, 1.8792554936566943, 1.8586548480311533, 1.8236026044407652, 1.8461343502989722, 1.8450145272521634, 1.829305391668162, 1.8171091005436535, 1.8338919455558291, 1.8043329352533675, 1.790789823411883, 1.770498690434535, 1.8106112659130897, 1.788720590152697, 1.8269467842555187, 1.7799696239261051, 1.8020865685507728, 1.8001657999161216, 1.7948821477905899, 1.7923801310029566, 1.7937556777976396, 1.7785641267814998, 1.7718014285568504, 1.7927504636145974, 1.7773847226261699, 1.773786545148446, 1.7516367215451245, 1.753177399064755, 1.7681006821835696, 1.7777761789073265, 1.7775202330579027, 1.7483029322530899, 1.7832071458173822, 1.7768234580418567, 1.7463718131363866, 1.7613582194000028, 1.7705104580291517, 1.7509148629963927, 1.7675470300515153, 1.7792898938408572, 1.7529899918613552, 1.745956085808356, 1.7509918790883607, 1.7372940241133437, 1.7401104416566122, 1.763049917426715]","[1.9004339360734677, 1.8235209872002622, 1.8071637036125496, 1.758110634821273, 1.7273961489181762, 1.7172277938757727, 1.6843346130830426, 1.679500262211797, 1.673169855518979, 1.6481507877697448, 1.633543050040854, 1.6288867234955855, 1.6295757770834178, 1.6332066210357146, 1.6149102588994695, 1.6105108258874365, 1.591568956151212, 1.6035857442507302, 1.6213007731903302, 1.6181046483475632, 1.6129327716483786, 1.5957811593592508, 1.585380931779038, 1.6014282161025843, 1.5814648805176295, 1.5702038097557318, 1.5974963159142301, 1.5801164614600491, 1.5730241808225514, 1.5794937398451439, 1.565650903972716, 1.5713483256753769, 1.5756545160925777, 1.5854706973415016, 1.560342820903944, 1.5674653011115176, 1.5830966075935136, 1.5765462224091296, 1.5590086829415215, 1.5793176844450656, 1.5798475575393869, 1.5760934511539462, 1.559231178081421, 1.567130758785633, 1.5498056324999994, 1.5757342850246976, 1.5459307435249037, 1.5560695835013458, 1.567260791734791, 1.5614404905336652]",0.4572,0.4578073042940072,0.4479024791084961,72.01699566841125,
5,"{""weight_decay"": 0.0, ""hidden_layers"": [128, 64, 32, 10], ""dropout"": [0.1, 0.3, 0.3, 0.1], ""lr"": 0.001, ""optimiser"": ""Adam"", ""bn"": true, ""batch_size"": 16}","[2.0533033011983575, 1.950973647830455, 1.9057271509988247, 1.8995463441793843, 1.8681889040010975, 1.883249804642232, 1.859119112966064, 1.853819927490619, 1.8302615502049084, 1.8459603832493268, 1.8088329759781558, 1.8259428800161461, 1.7841825631510226, 1.8101280250402059, 1.8162108215658133, 1.785448381995837, 1.7838339535259278, 1.7958240188181598, 1.7702534718787502, 1.7984326488314917, 1.7743722278752978, 1.7666351203207713, 1.7911410841155964, 1.7711152393215464, 1.7754482166163137, 1.7694130837633384, 1.802327737982005, 1.7571690219727865, 1.7792243698862253, 1.7630039769049797, 1.7745535302025794, 1.7901898101260536, 1.7883711465007932, 1.7735778103058903, 1.7628374398429187, 1.772736787139986, 1.7822544601847592, 1.770300039919369, 1.7758568678150528, 1.7669368390127986, 1.761643771229893, 1.7575272513351659, 1.772110410030227, 1.7449236867078635, 1.7695593977351174, 1.7503083010206166, 1.7659721573755611, 1.7466006592532306, 1.7409583066323575, 1.7448234890031038]","[1.8945511417205245, 1.8193892855723872, 1.7927777728212237, 1.751631645349722, 1.7166463157277934, 1.7151811951842444, 1.6765633993961209, 1.6692076253103973, 1.668232576166372, 1.6617179360139882, 1.6283775443563886, 1.6311736486355926, 1.6141306855749495, 1.6047213768812403, 1.6109440322328585, 1.5970269967426158, 1.599087304874039, 1.5963616709014736, 1.5975109714832678, 1.591098467860332, 1.5984998084682063, 1.590547830641866, 1.5947187802113068, 1.5733266003285729, 1.574035125646959, 1.592923622532424, 1.5801052002589515, 1.5675314054837541, 1.5745536861165195, 1.5724253140394353, 1.570041581346729, 1.5604385653119655, 1.5822335809318466, 1.580547760714703, 1.5542786026956286, 1.5816293038169784, 1.585827762286252, 1.56266599104879, 1.5598056942655265, 1.565621116462892, 1.5742128538065463, 1.5596834860683726, 1.577195653797756, 1.5506562323273239, 1.5726253575181928, 1.5710048319171104, 1.557286708207565, 1.5588194143123242, 1.5546016825777809, 1.558734486942513]",0.4561,0.45582578683372066,0.4500168798445869,72.54899573326111,
1,"{""weight_decay"": 0.0, ""hidden_layers"": [128, 64, 32, 10], ""dropout"": [0.1, 0.3, 0.3, 0.1], ""lr"": 0.001, ""optimiser"": ""Adam"", ""bn"": true, ""batch_size"": 8}","[2.1344807026800474, 2.021033658766807, 2.0039531475346837, 1.97865589442494, 1.9840444924410021, 1.962343291107488, 1.9670619265997236, 1.9551814990603171, 1.948315986847369, 1.952037799533286, 1.948500173554308, 1.9497121065164909, 1.9320786022164496, 1.9149450736282663, 1.9151434533912441, 1.9130559594553787, 1.9235838610797764, 1.912161648061961, 1.9136577971711872, 1.918210276354959, 1.92188265402557, 1.8938093508278544, 1.9051489219482147, 1.9024640496861376, 1.8911483024149385, 1.9125808108478901, 1.8981361617583752, 1.8918007081468096, 1.9019261666917437, 1.8942799073232024, 1.8984463116453132, 1.905054552447753, 1.912807070856267, 1.9158559278436882, 1.880695721552671, 1.9058651583434911, 1.881132130580489, 1.8948534344183288]","[1.8856798925226281, 1.815806471693668, 1.775175407629413, 1.7620775128396287, 1.7510140555885352, 1.720679690782903, 1.7152480596576818, 1.7178586898582477, 1.6962905675852424, 1.6921741348312593, 1.6796237955281428, 1.6843481425776567, 1.6608615921023502, 1.6538878574927225, 1.6590859076509674, 1.6490825899259716, 1.645467151240609, 1.6453763398502874, 1.637159846562893, 1.6363382538892584, 1.650175100433245, 1.6351768409101977, 1.6368512230268606, 1.631837031054496, 1.6310861805377133, 1.623650770546105, 1.6244811380352246, 1.6087298992895487, 1.6195257520027124, 1.6235143846841524, 1.6233908912576562, 1.6145806199988615, 1.6308423836942867, 1.626226829134973, 1.6110108523136861, 1.627190533462871, 1.622134823899241, 1.6124007766745254]",0.4526,0.4547183992595104,0.4375494012447538,97.94445443153381,38
2,"{""weight_decay"": 0.0, ""hidden_layers"": [128, 64, 32, 10], ""dropout"": [0.1, 0.3, 0.3, 0.1], ""lr"": 0.001, ""optimiser"": ""Adam"", ""bn"": true, ""batch_size"": 8}","[2.123649765929658, 2.024143393237784, 1.9884457048014963, 1.9788094726095908, 1.9704091884994748, 1.9699396161700231, 1.9541223469655455, 1.9481387215832142, 1.9528817807444785, 1.9276119620112449, 1.927335852613415, 1.9187105820467456, 1.9292233451911611, 1.91639293715498, 1.9102223257262525, 1.9104359662601285, 1.9190616168492962, 1.9153655459416277, 1.9147546693930126, 1.907253123287311, 1.927285184180723, 1.9154415500136397, 1.9085386076956412, 1.903423316473196, 1.9101101695125733, 1.9059266669172938, 1.881142005817742, 1.9042476536991635, 1.9089856240939846, 1.9035832895874003, 1.8994140642590494, 1.894534936252184, 1.9056863555740113, 1.9040055165195313, 1.8939004077402497, 1.8893893072600543, 1.8953432489605653, 1.8794180686918611, 1.902500811584919, 1.887436963755328, 1.8872544194861334, 1.9060164003778584, 1.8942721591252931, 1.8882407113232664, 1.8762496160508126, 1.8901213072967356, 1.8869233302211774, 1.8975355134927034, 1.9035104050520357, 1.8834480744640958]","[1.8859209692573895, 1.8266953689168957, 1.7790703866459423, 1.7744361069117753, 1.7429003143453614, 1.7328900166242758, 1.707231748072424, 1.6857684002163005, 1.6937070299084844, 1.6733391296460214, 1.674260275518809, 1.664607679017272, 1.6628281320782534, 1.6522604232800056, 1.6505957806463076, 1.6483939966806926, 1.6479439714327286, 1.6479393984111201, 1.6417735211606366, 1.6365420865405353, 1.6429899858206551, 1.6414952059237709, 1.630895785706871, 1.6289639027138538, 1.6488455926523915, 1.62011027880282, 1.6163701680708629, 1.6359432825088998, 1.6315620610673278, 1.6286284399912934, 1.6284282158279098, 1.6301610460204712, 1.631070909776685, 1.6368438575542066, 1.6140517698324084, 1.6132291332359168, 1.6274855736034046, 1.6125376027147984, 1.6124312781806858, 1.6145778891969271, 1.613614593950999, 1.6291123708897137, 1.6204799658669198, 1.6098551812636168, 1.6130923547801683, 1.6103753369169798, 1.6187669962117663, 1.623736284711022, 1.6225461762210664, 1.6093402110564308]",0.4634,0.461699144420933,0.455016440926953,127.81045484542847,
3,"{""weight_decay"": 0.0, ""hidden_layers"": [128, 64, 32, 10], ""dropout"": [0.1, 0.3, 0.3, 0.1], ""lr"": 0.001, ""optimiser"": ""Adam"", ""bn"": true, ""batch_size"": 8}","[2.154443529367725, 2.0191242786049077, 2.0078919921266802, 1.9816403576853228, 1.9669271308097311, 1.962962936362618, 1.9409034117738695, 1.942299056543551, 1.950496896033534, 1.9248187205899208, 1.9318962430513118, 1.9215267815137693, 1.922206810282584, 1.923499091808323, 1.9172531656972907, 1.9199017236997487, 1.8977203874635944, 1.9095497686378236, 1.919929270869037, 1.8922654954130826, 1.9042635436133377, 1.9120194966471973, 1.8996621499277098, 1.9022478461736212, 1.9028835896315308, 1.901910351142647, 1.9028514401664811, 1.906278771803929, 1.9056310352177614, 1.9016274974069904, 1.892286430877164, 1.8969084041217648, 1.8891370441380277, 1.8946604331836774, 1.9010076739701165, 1.8856938526979181, 1.8913456604991912, 1.892677265265691, 1.886915856457266, 1.8926344397607595, 1.8961225605019993, 1.893221703454302, 1.8859484133804232, 1.8807659312350054, 1.8632626970598336, 1.889109030406001, 1.9016905217266773, 1.8953639273395546, 1.8910364215373796, 1.8965416361738994]","[1.8949684377722247, 1.819306906487223, 1.797292224373998, 1.759089262852251, 1.7272931704696897, 1.7179955089313672, 1.7071037101179674, 1.6984177612978557, 1.6893552882318792, 1.6719799966946698, 1.6722017316971025, 1.6630745814398382, 1.6594953198695526, 1.6655460239174922, 1.6575775967239006, 1.6549898498836748, 1.6419385919631364, 1.6482785183383464, 1.639623824773595, 1.626795370069363, 1.627452447043898, 1.6364506520148352, 1.6382379323877445, 1.6408633979499792, 1.6258845225518803, 1.6170287023334105, 1.6318289152881678, 1.6382773892067093, 1.6414052144601443, 1.6361361978117461, 1.612757377103801, 1.624049338827657, 1.6351200521832603, 1.6367944170113748, 1.6483364914905727, 1.6115471897034843, 1.609534079013167, 1.6153255864295268, 1.62142629855466, 1.6181575363379233, 1.6141682529983343, 1.6169725542619582, 1.6134054487207665, 1.6023039583648075, 1.631226731657952, 1.620006853440568, 1.6178604789729822, 1.627240564011807, 1.6282194321262593, 1.6317642349241164]",0.4538,0.45441093325874815,0.44248011096371515,128.0594551563263,
